dateRep,cases,deaths,countriesAndTerritories,popData2019
30/04/2020,199,7,Algeria,43053054
29/04/2020,132,5,Algeria,43053054
28/04/2020,135,7,Algeria,43053054
27/04/2020,126,6,Algeria,43053054
26/04/2020,129,4,Algeria,43053054
25/04/2020,120,8,Algeria,43053054
24/04/2020,97,5,Algeria,43053054
23/04/2020,99,10,Algeria,43053054
22/04/2020,93,8,Algeria,43053054
21/04/2020,89,9,Algeria,43053054
20/04/2020,94,8,Algeria,43053054
19/04/2020,117,3,Algeria,43053054
18/04/2020,150,16,Algeria,43053054
17/04/2020,108,12,Algeria,43053054
16/04/2020,90,11,Algeria,43053054
15/04/2020,87,12,Algeria,43053054
14/04/2020,69,20,Algeria,43053054
13/04/2020,89,18,Algeria,43053054
12/04/2020,64,19,Algeria,43053054
11/04/2020,95,21,Algeria,43053054
10/04/2020,94,30,Algeria,43053054
09/04/2020,104,12,Algeria,43053054
08/04/2020,45,20,Algeria,43053054
07/04/2020,103,21,Algeria,43053054
06/04/2020,69,22,Algeria,43053054
05/04/2020,80,25,Algeria,43053054
04/04/2020,185,42,Algeria,43053054
03/04/2020,139,5,Algeria,43053054
02/04/2020,131,14,Algeria,43053054
01/04/2020,132,9,Algeria,43053054
31/03/2020,73,4,Algeria,43053054
30/03/2020,57,2,Algeria,43053054
29/03/2020,45,3,Algeria,43053054
28/03/2020,42,1,Algeria,43053054
27/03/2020,65,4,Algeria,43053054
26/03/2020,38,2,Algeria,43053054
25/03/2020,34,2,Algeria,43053054
24/03/2020,29,0,Algeria,43053054
23/03/2020,62,2,Algeria,43053054
22/03/2020,37,5,Algeria,43053054
21/03/2020,12,3,Algeria,43053054
20/03/2020,18,1,Algeria,43053054
19/03/2020,12,1,Algeria,43053054
18/03/2020,2,1,Algeria,43053054
17/03/2020,10,0,Algeria,43053054
16/03/2020,11,2,Algeria,43053054
15/03/2020,11,0,Algeria,43053054
14/03/2020,1,1,Algeria,43053054
13/03/2020,5,1,Algeria,43053054
12/03/2020,0,0,Algeria,43053054
09/03/2020,3,0,Algeria,43053054
06/03/2020,5,0,Algeria,43053054
05/03/2020,7,0,Algeria,43053054
04/03/2020,2,0,Algeria,43053054
02/03/2020,0,0,Algeria,43053054
01/03/2020,2,0,Algeria,43053054
29/02/2020,0,0,Algeria,43053054
28/02/2020,0,0,Algeria,43053054
27/02/2020,0,0,Algeria,43053054
26/02/2020,1,0,Algeria,43053054
25/02/2020,0,0,Algeria,43053054
24/02/2020,0,0,Algeria,43053054
23/02/2020,0,0,Algeria,43053054
22/02/2020,0,0,Algeria,43053054
21/02/2020,0,0,Algeria,43053054
20/02/2020,0,0,Algeria,43053054
19/02/2020,0,0,Algeria,43053054
18/02/2020,0,0,Algeria,43053054
17/02/2020,0,0,Algeria,43053054
16/02/2020,0,0,Algeria,43053054
15/02/2020,0,0,Algeria,43053054
14/02/2020,0,0,Algeria,43053054
13/02/2020,0,0,Algeria,43053054
12/02/2020,0,0,Algeria,43053054
11/02/2020,0,0,Algeria,43053054
10/02/2020,0,0,Algeria,43053054
09/02/2020,0,0,Algeria,43053054
08/02/2020,0,0,Algeria,43053054
07/02/2020,0,0,Algeria,43053054
06/02/2020,0,0,Algeria,43053054
05/02/2020,0,0,Algeria,43053054
04/02/2020,0,0,Algeria,43053054
03/02/2020,0,0,Algeria,43053054
02/02/2020,0,0,Algeria,43053054
01/02/2020,0,0,Algeria,43053054
31/01/2020,0,0,Algeria,43053054
30/01/2020,0,0,Algeria,43053054
29/01/2020,0,0,Algeria,43053054
28/01/2020,0,0,Algeria,43053054
27/01/2020,0,0,Algeria,43053054
26/01/2020,0,0,Algeria,43053054
25/01/2020,0,0,Algeria,43053054
24/01/2020,0,0,Algeria,43053054
23/01/2020,0,0,Algeria,43053054
22/01/2020,0,0,Algeria,43053054
21/01/2020,0,0,Algeria,43053054
20/01/2020,0,0,Algeria,43053054
19/01/2020,0,0,Algeria,43053054
18/01/2020,0,0,Algeria,43053054
17/01/2020,0,0,Algeria,43053054
16/01/2020,0,0,Algeria,43053054
15/01/2020,0,0,Algeria,43053054
14/01/2020,0,0,Algeria,43053054
13/01/2020,0,0,Algeria,43053054
12/01/2020,0,0,Algeria,43053054
11/01/2020,0,0,Algeria,43053054
10/01/2020,0,0,Algeria,43053054
09/01/2020,0,0,Algeria,43053054
08/01/2020,0,0,Algeria,43053054
07/01/2020,0,0,Algeria,43053054
06/01/2020,0,0,Algeria,43053054
05/01/2020,0,0,Algeria,43053054
04/01/2020,0,0,Algeria,43053054
03/01/2020,0,0,Algeria,43053054
02/01/2020,0,0,Algeria,43053054
01/01/2020,0,0,Algeria,43053054
31/12/2019,0,0,Algeria,43053054
19/10/2020,0,0,Andorra,76177
18/10/2020,0,0,Andorra,76177
17/10/2020,187,0,Andorra,76177
16/10/2020,0,0,Andorra,76177
15/10/2020,195,2,Andorra,76177
14/10/2020,0,0,Andorra,76177
13/10/2020,299,2,Andorra,76177
12/10/2020,0,0,Andorra,76177
11/10/2020,0,0,Andorra,76177
10/10/2020,128,1,Andorra,76177
09/10/2020,0,1,Andorra,76177
08/10/2020,198,0,Andorra,76177
07/10/2020,0,0,Andorra,76177
06/10/2020,260,0,Andorra,76177
05/10/2020,0,0,Andorra,76177
04/10/2020,0,0,Andorra,76177
03/10/2020,60,0,Andorra,76177
02/10/2020,0,0,Andorra,76177
01/10/2020,84,0,Andorra,76177
30/09/2020,0,0,Andorra,76177
29/09/2020,130,0,Andorra,76177
28/09/2020,0,0,Andorra,76177
27/09/2020,0,0,Andorra,76177
26/09/2020,83,0,Andorra,76177
25/09/2020,0,0,Andorra,76177
24/09/2020,72,0,Andorra,76177
23/09/2020,0,0,Andorra,76177
22/09/2020,117,0,Andorra,76177
21/09/2020,0,0,Andorra,76177
20/09/2020,0,0,Andorra,76177
19/09/2020,81,0,Andorra,76177
18/09/2020,45,0,Andorra,76177
17/09/2020,0,0,Andorra,76177
16/09/2020,0,0,Andorra,76177
15/09/2020,94,0,Andorra,76177
14/09/2020,0,0,Andorra,76177
13/09/2020,0,0,Andorra,76177
12/09/2020,43,0,Andorra,76177
11/09/2020,0,0,Andorra,76177
10/09/2020,40,0,Andorra,76177
09/09/2020,0,0,Andorra,76177
08/09/2020,46,0,Andorra,76177
07/09/2020,0,0,Andorra,76177
06/09/2020,0,0,Andorra,76177
05/09/2020,16,0,Andorra,76177
04/09/2020,0,0,Andorra,76177
03/09/2020,15,0,Andorra,76177
02/09/2020,8,0,Andorra,76177
01/09/2020,52,0,Andorra,76177
31/08/2020,0,0,Andorra,76177
30/08/2020,0,0,Andorra,76177
29/08/2020,26,0,Andorra,76177
28/08/2020,0,0,Andorra,76177
27/08/2020,38,0,Andorra,76177
26/08/2020,0,0,Andorra,76177
25/08/2020,15,0,Andorra,76177
24/08/2020,0,0,Andorra,76177
23/08/2020,0,0,Andorra,76177
22/08/2020,21,0,Andorra,76177
21/08/2020,0,0,Andorra,76177
20/08/2020,19,0,Andorra,76177
19/08/2020,0,0,Andorra,76177
18/08/2020,16,0,Andorra,76177
17/08/2020,0,0,Andorra,76177
16/08/2020,0,0,Andorra,76177
15/08/2020,8,0,Andorra,76177
14/08/2020,4,0,Andorra,76177
13/08/2020,14,1,Andorra,76177
12/08/2020,0,0,Andorra,76177
11/08/2020,7,0,Andorra,76177
10/08/2020,0,0,Andorra,76177
09/08/2020,1,0,Andorra,76177
08/08/2020,11,0,Andorra,76177
07/08/2020,5,0,Andorra,76177
06/08/2020,0,0,Andorra,76177
05/08/2020,2,0,Andorra,76177
04/08/2020,12,0,Andorra,76177
03/08/2020,0,0,Andorra,76177
02/08/2020,0,0,Andorra,76177
01/08/2020,3,0,Andorra,76177
31/07/2020,4,0,Andorra,76177
30/07/2020,11,0,Andorra,76177
29/07/2020,0,0,Andorra,76177
28/07/2020,10,0,Andorra,76177
27/07/2020,0,0,Andorra,76177
26/07/2020,8,0,Andorra,76177
25/07/2020,0,0,Andorra,76177
24/07/2020,0,0,Andorra,76177
23/07/2020,5,0,Andorra,76177
22/07/2020,0,0,Andorra,76177
21/07/2020,4,0,Andorra,76177
20/07/2020,0,0,Andorra,76177
19/07/2020,0,0,Andorra,76177
18/07/2020,3,0,Andorra,76177
17/07/2020,15,0,Andorra,76177
16/07/2020,1,0,Andorra,76177
15/07/2020,3,0,Andorra,76177
14/07/2020,3,0,Andorra,76177
13/07/2020,0,0,Andorra,76177
12/07/2020,0,0,Andorra,76177
11/07/2020,0,0,Andorra,76177
10/07/2020,0,0,Andorra,76177
09/07/2020,0,0,Andorra,76177
08/07/2020,0,0,Andorra,76177
07/07/2020,0,0,Andorra,76177
06/07/2020,0,0,Andorra,76177
05/07/2020,0,0,Andorra,76177
04/07/2020,0,0,Andorra,76177
03/07/2020,0,0,Andorra,76177
02/07/2020,0,0,Andorra,76177
01/07/2020,0,0,Andorra,76177
30/06/2020,0,0,Andorra,76177
29/06/2020,0,0,Andorra,76177
28/06/2020,0,0,Andorra,76177
27/06/2020,0,0,Andorra,76177
26/06/2020,0,0,Andorra,76177
25/06/2020,0,0,Andorra,76177
24/06/2020,0,0,Andorra,76177
23/06/2020,0,0,Andorra,76177
22/06/2020,0,0,Andorra,76177
21/06/2020,0,0,Andorra,76177
20/06/2020,0,0,Andorra,76177
19/06/2020,1,0,Andorra,76177
18/06/2020,0,0,Andorra,76177
17/06/2020,1,1,Andorra,76177
16/06/2020,0,0,Andorra,76177
15/06/2020,0,0,Andorra,76177
14/06/2020,0,0,Andorra,76177
13/06/2020,1,0,Andorra,76177
12/06/2020,0,0,Andorra,76177
11/06/2020,0,0,Andorra,76177
10/06/2020,0,0,Andorra,76177
09/06/2020,0,0,Andorra,76177
08/06/2020,0,0,Andorra,76177
07/06/2020,0,0,Andorra,76177
06/06/2020,0,0,Andorra,76177
05/06/2020,1,0,Andorra,76177
04/06/2020,7,0,Andorra,76177
03/06/2020,79,0,Andorra,76177
02/06/2020,1,0,Andorra,76177
01/06/2020,0,0,Andorra,76177
31/05/2020,0,0,Andorra,76177
30/05/2020,1,0,Andorra,76177
29/05/2020,0,0,Andorra,76177
28/05/2020,0,0,Andorra,76177
27/05/2020,0,0,Andorra,76177
26/05/2020,0,0,Andorra,76177
25/05/2020,1,0,Andorra,76177
24/05/2020,0,0,Andorra,76177
23/05/2020,0,0,Andorra,76177
22/05/2020,0,0,Andorra,76177
21/05/2020,1,0,Andorra,76177
20/05/2020,0,0,Andorra,76177
19/05/2020,0,0,Andorra,76177
18/05/2020,0,0,Andorra,76177
17/05/2020,0,2,Andorra,76177
16/05/2020,0,0,Andorra,76177
15/05/2020,1,0,Andorra,76177
14/05/2020,2,1,Andorra,76177
13/05/2020,2,0,Andorra,76177
12/05/2020,1,0,Andorra,76177
11/05/2020,1,0,Andorra,76177
10/05/2020,2,1,Andorra,76177
09/05/2020,0,0,Andorra,76177
08/05/2020,1,1,Andorra,76177
07/05/2020,0,0,Andorra,76177
06/05/2020,1,1,Andorra,76177
05/05/2020,2,0,Andorra,76177
04/05/2020,1,1,Andorra,76177
03/05/2020,1,1,Andorra,76177
02/05/2020,1,1,Andorra,76177
01/05/2020,2,0,Andorra,76177
30/04/2020,0,1,Andorra,76177
29/04/2020,0,1,Andorra,76177
28/04/2020,3,0,Andorra,76177
27/04/2020,7,0,Andorra,76177
26/04/2020,2,0,Andorra,76177
25/04/2020,7,3,Andorra,76177
24/04/2020,1,0,Andorra,76177
23/04/2020,6,0,Andorra,76177
22/04/2020,0,1,Andorra,76177
21/04/2020,4,0,Andorra,76177
20/04/2020,9,1,Andorra,76177
19/04/2020,8,0,Andorra,76177
18/04/2020,14,2,Andorra,76177
17/04/2020,9,0,Andorra,76177
16/04/2020,14,2,Andorra,76177
15/04/2020,13,2,Andorra,76177
14/04/2020,8,0,Andorra,76177
13/04/2020,16,1,Andorra,76177
12/04/2020,21,2,Andorra,76177
11/04/2020,18,1,Andorra,76177
10/04/2020,19,2,Andorra,76177
09/04/2020,19,1,Andorra,76177
08/04/2020,19,1,Andorra,76177
07/04/2020,25,3,Andorra,76177
06/04/2020,35,1,Andorra,76177
05/04/2020,27,1,Andorra,76177
04/04/2020,11,1,Andorra,76177
03/04/2020,38,1,Andorra,76177
02/04/2020,14,2,Andorra,76177
01/04/2020,6,4,Andorra,76177
31/03/2020,36,2,Andorra,76177
30/03/2020,26,2,Andorra,76177
29/03/2020,41,1,Andorra,76177
28/03/2020,43,0,Andorra,76177
27/03/2020,36,3,Andorra,76177
26/03/2020,24,0,Andorra,76177
25/03/2020,31,0,Andorra,76177
24/03/2020,20,0,Andorra,76177
23/03/2020,25,0,Andorra,76177
22/03/2020,13,0,Andorra,76177
21/03/2020,0,0,Andorra,76177
20/03/2020,22,0,Andorra,76177
19/03/2020,39,0,Andorra,76177
18/03/2020,0,0,Andorra,76177
17/03/2020,9,0,Andorra,76177
16/03/2020,3,0,Andorra,76177
14/03/2020,1,0,Andorra,76177
03/03/2020,1,0,Andorra,76177
19/10/2020,240,7,Angola,31825299
18/10/2020,126,6,Angola,31825299
17/10/2020,250,1,Angola,31825299
16/10/2020,166,5,Angola,31825299
15/10/2020,192,3,Angola,31825299
14/10/2020,122,1,Angola,31825299
13/10/2020,120,0,Angola,31825299
12/10/2020,215,6,Angola,31825299
11/10/2020,73,4,Angola,31825299
10/10/2020,95,2,Angola,31825299
09/10/2020,138,0,Angola,31825299
08/10/2020,0,0,Angola,31825299
07/10/2020,355,13,Angola,31825299
06/10/2020,0,0,Angola,31825299
05/10/2020,159,4,Angola,31825299
04/10/2020,97,4,Angola,31825299
03/10/2020,142,2,Angola,31825299
02/10/2020,0,1,Angola,31825299
01/10/2020,67,3,Angola,31825299
30/09/2020,108,3,Angola,31825299
29/09/2020,125,5,Angola,31825299
28/09/2020,82,4,Angola,31825299
27/09/2020,115,5,Angola,31825299
26/09/2020,112,3,Angola,31825299
25/09/2020,127,4,Angola,31825299
24/09/2020,0,0,Angola,31825299
23/09/2020,119,1,Angola,31825299
22/09/2020,126,2,Angola,31825299
21/09/2020,90,8,Angola,31825299
20/09/2020,112,0,Angola,31825299
19/09/2020,40,0,Angola,31825299
18/09/2020,180,5,Angola,31825299
17/09/2020,130,5,Angola,31825299
16/09/2020,51,0,Angola,31825299
15/09/2020,53,2,Angola,31825299
14/09/2020,56,1,Angola,31825299
13/09/2020,62,1,Angola,31825299
12/09/2020,125,4,Angola,31825299
11/09/2020,59,2,Angola,31825299
10/09/2020,52,4,Angola,31825299
09/09/2020,16,3,Angola,31825299
08/09/2020,30,0,Angola,31825299
07/09/2020,59,2,Angola,31825299
06/09/2020,71,2,Angola,31825299
05/09/2020,28,1,Angola,31825299
04/09/2020,48,3,Angola,31825299
03/09/2020,75,1,Angola,31825299
02/09/2020,30,1,Angola,31825299
01/09/2020,0,0,Angola,31825299
31/08/2020,73,0,Angola,31825299
30/08/2020,80,1,Angola,31825299
29/08/2020,56,1,Angola,31825299
28/08/2020,83,2,Angola,31825299
27/08/2020,49,1,Angola,31825299
26/08/2020,61,2,Angola,31825299
25/08/2020,51,4,Angola,31825299
24/08/2020,103,2,Angola,31825299
23/08/2020,24,1,Angola,31825299
22/08/2020,29,1,Angola,31825299
21/08/2020,49,2,Angola,31825299
20/08/2020,0,0,Angola,31825299
19/08/2020,60,2,Angola,31825299
18/08/2020,27,2,Angola,31825299
17/08/2020,27,0,Angola,31825299
16/08/2020,37,3,Angola,31825299
15/08/2020,53,3,Angola,31825299
14/08/2020,27,0,Angola,31825299
13/08/2020,56,2,Angola,31825299
12/08/2020,7,3,Angola,31825299
11/08/2020,100,5,Angola,31825299
10/08/2020,89,6,Angola,31825299
09/08/2020,0,0,Angola,31825299
08/08/2020,88,2,Angola,31825299
07/08/2020,51,3,Angola,31825299
06/08/2020,180,5,Angola,31825299
05/08/2020,0,0,Angola,31825299
04/08/2020,16,2,Angola,31825299
03/08/2020,34,0,Angola,31825299
02/08/2020,5,1,Angola,31825299
01/08/2020,31,3,Angola,31825299
31/07/2020,78,1,Angola,31825299
30/07/2020,50,6,Angola,31825299
29/07/2020,18,1,Angola,31825299
28/07/2020,2,0,Angola,31825299
27/07/2020,50,5,Angola,31825299
26/07/2020,29,2,Angola,31825299
25/07/2020,39,0,Angola,31825299
24/07/2020,33,3,Angola,31825299
23/07/2020,30,1,Angola,31825299
22/07/2020,0,0,Angola,31825299
21/07/2020,44,0,Angola,31825299
20/07/2020,18,0,Angola,31825299
19/07/2020,49,0,Angola,31825299
18/07/2020,31,1,Angola,31825299
17/07/2020,31,1,Angola,31825299
16/07/2020,51,1,Angola,31825299
15/07/2020,19,0,Angola,31825299
14/07/2020,0,0,Angola,31825299
13/07/2020,23,1,Angola,31825299
12/07/2020,25,2,Angola,31825299
11/07/2020,62,1,Angola,31825299
10/07/2020,10,1,Angola,31825299
09/07/2020,33,2,Angola,31825299
08/07/2020,0,0,Angola,31825299
07/07/2020,7,0,Angola,31825299
06/07/2020,0,0,Angola,31825299
05/07/2020,18,1,Angola,31825299
04/07/2020,13,1,Angola,31825299
03/07/2020,24,2,Angola,31825299
02/07/2020,7,2,Angola,31825299
01/07/2020,8,2,Angola,31825299
30/06/2020,9,0,Angola,31825299
29/06/2020,23,1,Angola,31825299
28/06/2020,32,0,Angola,31825299
27/06/2020,15,0,Angola,31825299
26/06/2020,8,0,Angola,31825299
25/06/2020,3,0,Angola,31825299
24/06/2020,3,1,Angola,31825299
23/06/2020,7,0,Angola,31825299
22/06/2020,4,1,Angola,31825299
21/06/2020,6,0,Angola,31825299
20/06/2020,11,1,Angola,31825299
19/06/2020,0,0,Angola,31825299
18/06/2020,13,1,Angola,31825299
17/06/2020,0,0,Angola,31825299
16/06/2020,2,0,Angola,31825299
15/06/2020,2,0,Angola,31825299
14/06/2020,8,1,Angola,31825299
13/06/2020,12,0,Angola,31825299
12/06/2020,5,1,Angola,31825299
11/06/2020,17,0,Angola,31825299
10/06/2020,4,0,Angola,31825299
09/06/2020,1,0,Angola,31825299
08/06/2020,5,0,Angola,31825299
07/06/2020,0,0,Angola,31825299
06/06/2020,0,0,Angola,31825299
05/06/2020,0,0,Angola,31825299
04/06/2020,0,0,Angola,31825299
03/06/2020,0,0,Angola,31825299
02/06/2020,0,0,Angola,31825299
01/06/2020,2,0,Angola,31825299
31/05/2020,7,0,Angola,31825299
30/05/2020,4,0,Angola,31825299
29/05/2020,2,0,Angola,31825299
28/05/2020,0,0,Angola,31825299
27/05/2020,2,0,Angola,31825299
26/05/2020,0,0,Angola,31825299
25/05/2020,9,1,Angola,31825299
24/05/2020,0,0,Angola,31825299
23/05/2020,2,0,Angola,31825299
22/05/2020,6,0,Angola,31825299
21/05/2020,2,1,Angola,31825299
20/05/2020,2,0,Angola,31825299
19/05/2020,0,0,Angola,31825299
18/05/2020,0,0,Angola,31825299
17/05/2020,0,0,Angola,31825299
16/05/2020,0,0,Angola,31825299
15/05/2020,3,0,Angola,31825299
14/05/2020,0,0,Angola,31825299
13/05/2020,0,0,Angola,31825299
12/05/2020,0,0,Angola,31825299
11/05/2020,2,0,Angola,31825299
10/05/2020,0,0,Angola,31825299
09/05/2020,7,0,Angola,31825299
08/05/2020,0,0,Angola,31825299
07/05/2020,0,0,Angola,31825299
06/05/2020,1,0,Angola,31825299
05/05/2020,0,0,Angola,31825299
04/05/2020,0,0,Angola,31825299
03/05/2020,6,0,Angola,31825299
02/05/2020,2,0,Angola,31825299
01/05/2020,0,0,Angola,31825299
30/04/2020,0,0,Angola,31825299
29/04/2020,0,0,Angola,31825299
28/04/2020,1,0,Angola,31825299
27/04/2020,1,0,Angola,31825299
26/04/2020,0,0,Angola,31825299
25/04/2020,0,0,Angola,31825299
24/04/2020,1,0,Angola,31825299
23/04/2020,0,0,Angola,31825299
22/04/2020,0,0,Angola,31825299
21/04/2020,0,0,Angola,31825299
20/04/2020,0,0,Angola,31825299
19/04/2020,5,0,Angola,31825299
18/04/2020,0,0,Angola,31825299
17/04/2020,0,0,Angola,31825299
16/04/2020,0,0,Angola,31825299
15/04/2020,0,0,Angola,31825299
14/04/2020,0,0,Angola,31825299
13/04/2020,0,0,Angola,31825299
12/04/2020,0,0,Angola,31825299
11/04/2020,0,0,Angola,31825299
10/04/2020,0,0,Angola,31825299
09/04/2020,2,0,Angola,31825299
08/04/2020,1,0,Angola,31825299
07/04/2020,2,0,Angola,31825299
06/04/2020,4,0,Angola,31825299
05/04/2020,2,0,Angola,31825299
04/04/2020,0,0,Angola,31825299
03/04/2020,0,0,Angola,31825299
02/04/2020,1,0,Angola,31825299
01/04/2020,0,0,Angola,31825299
31/03/2020,0,0,Angola,31825299
30/03/2020,3,2,Angola,31825299
29/03/2020,0,0,Angola,31825299
28/03/2020,1,0,Angola,31825299
27/03/2020,1,0,Angola,31825299
26/03/2020,0,0,Angola,31825299
25/03/2020,0,0,Angola,31825299
24/03/2020,0,0,Angola,31825299
23/03/2020,0,0,Angola,31825299
22/03/2020,2,0,Angola,31825299
19/10/2020,0,0,Anguilla,14872
18/10/2020,0,0,Anguilla,14872
17/10/2020,0,0,Anguilla,14872
16/10/2020,0,0,Anguilla,14872
15/10/2020,0,0,Anguilla,14872
14/10/2020,0,0,Anguilla,14872
13/10/2020,0,0,Anguilla,14872
12/10/2020,0,0,Anguilla,14872
11/10/2020,0,0,Anguilla,14872
10/10/2020,0,0,Anguilla,14872
09/10/2020,0,0,Anguilla,14872
08/10/2020,0,0,Anguilla,14872
07/10/2020,0,0,Anguilla,14872
06/10/2020,0,0,Anguilla,14872
05/10/2020,0,0,Anguilla,14872
04/10/2020,0,0,Anguilla,14872
03/10/2020,0,0,Anguilla,14872
02/10/2020,0,0,Anguilla,14872
01/10/2020,0,0,Anguilla,14872
30/09/2020,0,0,Anguilla,14872
29/09/2020,0,0,Anguilla,14872
28/09/2020,0,0,Anguilla,14872
27/09/2020,0,0,Anguilla,14872
26/09/2020,0,0,Anguilla,14872
25/09/2020,0,0,Anguilla,14872
24/09/2020,0,0,Anguilla,14872
23/09/2020,0,0,Anguilla,14872
22/09/2020,0,0,Anguilla,14872
21/09/2020,0,0,Anguilla,14872
20/09/2020,0,0,Anguilla,14872
19/09/2020,0,0,Anguilla,14872
18/09/2020,0,0,Anguilla,14872
17/09/2020,0,0,Anguilla,14872
16/09/2020,0,0,Anguilla,14872
15/09/2020,0,0,Anguilla,14872
14/09/2020,0,0,Anguilla,14872
13/09/2020,0,0,Anguilla,14872
12/09/2020,0,0,Anguilla,14872
11/09/2020,0,0,Anguilla,14872
10/09/2020,0,0,Anguilla,14872
09/09/2020,0,0,Anguilla,14872
08/09/2020,0,0,Anguilla,14872
07/09/2020,0,0,Anguilla,14872
06/09/2020,0,0,Anguilla,14872
05/09/2020,0,0,Anguilla,14872
04/09/2020,0,0,Anguilla,14872
03/09/2020,0,0,Anguilla,14872
02/09/2020,0,0,Anguilla,14872
01/09/2020,0,0,Anguilla,14872
31/08/2020,0,0,Anguilla,14872
30/08/2020,0,0,Anguilla,14872
29/08/2020,0,0,Anguilla,14872
28/08/2020,0,0,Anguilla,14872
27/08/2020,0,0,Anguilla,14872
26/08/2020,0,0,Anguilla,14872
25/08/2020,0,0,Anguilla,14872
24/08/2020,0,0,Anguilla,14872
23/08/2020,0,0,Anguilla,14872
22/08/2020,0,0,Anguilla,14872
21/08/2020,0,0,Anguilla,14872
20/08/2020,0,0,Anguilla,14872
19/08/2020,0,0,Anguilla,14872
18/08/2020,0,0,Anguilla,14872
17/08/2020,0,0,Anguilla,14872
16/08/2020,0,0,Anguilla,14872
15/08/2020,0,0,Anguilla,14872
14/08/2020,0,0,Anguilla,14872
13/08/2020,0,0,Anguilla,14872
12/08/2020,0,0,Anguilla,14872
11/08/2020,0,0,Anguilla,14872
10/08/2020,0,0,Anguilla,14872
09/08/2020,0,0,Anguilla,14872
08/08/2020,0,0,Anguilla,14872
07/08/2020,0,0,Anguilla,14872
06/08/2020,0,0,Anguilla,14872
05/08/2020,0,0,Anguilla,14872
04/08/2020,0,0,Anguilla,14872
03/08/2020,0,0,Anguilla,14872
02/08/2020,0,0,Anguilla,14872
01/08/2020,0,0,Anguilla,14872
31/07/2020,0,0,Anguilla,14872
30/07/2020,0,0,Anguilla,14872
29/07/2020,0,0,Anguilla,14872
28/07/2020,0,0,Anguilla,14872
27/07/2020,0,0,Anguilla,14872
26/07/2020,0,0,Anguilla,14872
25/07/2020,0,0,Anguilla,14872
24/07/2020,0,0,Anguilla,14872
23/07/2020,0,0,Anguilla,14872
22/07/2020,0,0,Anguilla,14872
21/07/2020,0,0,Anguilla,14872
20/07/2020,0,0,Anguilla,14872
19/07/2020,0,0,Anguilla,14872
18/07/2020,0,0,Anguilla,14872
17/07/2020,0,0,Anguilla,14872
16/07/2020,0,0,Anguilla,14872
15/07/2020,0,0,Anguilla,14872
14/07/2020,0,0,Anguilla,14872
13/07/2020,0,0,Anguilla,14872
12/07/2020,0,0,Anguilla,14872
11/07/2020,0,0,Anguilla,14872
10/07/2020,0,0,Anguilla,14872
09/07/2020,0,0,Anguilla,14872
08/07/2020,0,0,Anguilla,14872
07/07/2020,0,0,Anguilla,14872
06/07/2020,0,0,Anguilla,14872
05/07/2020,0,0,Anguilla,14872
04/07/2020,0,0,Anguilla,14872
03/07/2020,0,0,Anguilla,14872
02/07/2020,0,0,Anguilla,14872
01/07/2020,0,0,Anguilla,14872
30/06/2020,0,0,Anguilla,14872
29/06/2020,0,0,Anguilla,14872
28/06/2020,0,0,Anguilla,14872
27/06/2020,0,0,Anguilla,14872
26/06/2020,0,0,Anguilla,14872
25/06/2020,0,0,Anguilla,14872
24/06/2020,0,0,Anguilla,14872
23/06/2020,0,0,Anguilla,14872
22/06/2020,0,0,Anguilla,14872
21/06/2020,0,0,Anguilla,14872
20/06/2020,0,0,Anguilla,14872
19/06/2020,0,0,Anguilla,14872
18/06/2020,0,0,Anguilla,14872
17/06/2020,0,0,Anguilla,14872
16/06/2020,0,0,Anguilla,14872
15/06/2020,0,0,Anguilla,14872
14/06/2020,0,0,Anguilla,14872
13/06/2020,0,0,Anguilla,14872
12/06/2020,0,0,Anguilla,14872
11/06/2020,0,0,Anguilla,14872
10/06/2020,0,0,Anguilla,14872
09/06/2020,0,0,Anguilla,14872
08/06/2020,0,0,Anguilla,14872
07/06/2020,0,0,Anguilla,14872
06/06/2020,0,0,Anguilla,14872
05/06/2020,0,0,Anguilla,14872
04/06/2020,0,0,Anguilla,14872
03/06/2020,0,0,Anguilla,14872
02/06/2020,0,0,Anguilla,14872
01/06/2020,0,0,Anguilla,14872
31/05/2020,0,0,Anguilla,14872
30/05/2020,0,0,Anguilla,14872
